matrix,scaling_type,read_mode,mpi_ranks,omp_threads,status,spmv_total_p90_ms,spmv_comm_p90_ms,spmv_comp_p90_ms,gflops,dist_sum_mb,iter_sum_mb,nnz_min,nnz_avg,nnz_max
matrices/strong/amazon0312.mtx,strong,root,4,2,OK,5.796,1.301,3.919,1.104416,48.835,13.331,799021,800110.00,801026
matrices/strong/amazon0312.mtx,strong,root,4,4,OK,6.176,1.351,4.248,1.036453,48.835,13.331,799021,800110.00,801026
matrices/strong/amazon0312.mtx,strong,root,4,8,OK,6.755,1.240,4.900,0.947628,48.835,13.331,799021,800110.00,801026
matrices/strong/amazon0312.mtx,strong,root,8,2,OK,6.439,2.189,3.030,0.994121,48.835,22.540,399179,400055.00,400685
matrices/strong/amazon0312.mtx,strong,root,8,4,OK,6.675,2.086,3.315,0.959001,48.835,22.540,399179,400055.00,400685
matrices/strong/amazon0312.mtx,strong,root,8,8,OK,7.241,2.049,3.920,0.883918,48.835,22.540,399179,400055.00,400685
matrices/strong/amazon0312.mtx,strong,root,16,2,OK,7.742,3.025,2.958,0.826807,48.835,30.584,199550,200027.50,200527
matrices/strong/amazon0312.mtx,strong,root,16,4,OK,7.917,2.953,3.239,0.808481,48.835,30.584,199550,200027.50,200527
matrices/strong/amazon0312.mtx,strong,root,16,8,OK,7.326,4.380,2.506,0.873678,48.835,30.584,199550,200027.50,200527
matrices/strong/amazon0312.mtx,strong,root,32,2,OK,16.447,1.995,13.529,0.389181,48.835,36.916,99501,100013.75,100557
matrices/strong/amazon0312.mtx,strong,root,32,4,OK,6.398,3.951,1.636,1.000493,48.835,36.916,99501,100013.75,100557
matrices/strong/amazon0312.mtx,strong,root,64,2,OK,17.574,3.591,13.071,0.364223,48.835,41.444,49603,50006.88,50540
matrices/strong/ecology2.mtx,strong,mpiio,1,2,OK,5.805,0.000,5.805,1.721196,76.233,0.000,4995991,4995991.00,4995991
matrices/strong/ecology2.mtx,strong,mpiio,1,4,OK,6.124,0.000,6.123,1.631732,76.233,0.000,4995991,4995991.00,4995991
matrices/strong/ecology2.mtx,strong,mpiio,1,8,OK,6.498,0.001,6.497,1.537678,76.233,0.000,4995991,4995991.00,4995991
matrices/strong/ecology2.mtx,strong,mpiio,2,2,OK,9.289,2.162,6.340,1.075648,76.233,15.259,2497992,2497994.50,2497997
matrices/strong/ecology2.mtx,strong,mpiio,2,4,OK,9.901,2.114,6.955,1.009233,76.233,15.259,2497992,2497994.50,2497997
matrices/strong/ecology2.mtx,strong,mpiio,2,8,OK,10.399,2.113,7.493,0.960850,76.233,15.259,2497992,2497994.50,2497997
matrices/strong/ecology2.mtx,strong,mpiio,4,2,OK,10.681,3.157,5.359,0.935477,76.233,30.487,1248493,1248996.25,1249497
matrices/strong/ecology2.mtx,strong,mpiio,4,4,OK,10.976,3.084,5.777,0.910361,76.233,30.487,1248493,1248996.25,1249497
matrices/strong/ecology2.mtx,strong,mpiio,4,8,OK,11.424,3.057,6.149,0.874661,76.233,30.487,1248493,1248996.25,1249497
matrices/strong/ecology2.mtx,strong,mpiio,8,2,OK,10.086,2.706,5.296,0.990647,76.233,30.487,623744,624497.25,624749
matrices/strong/ecology2.mtx,strong,mpiio,8,4,OK,10.163,2.766,5.355,0.983209,76.233,30.487,623744,624497.25,624749
matrices/strong/ecology2.mtx,strong,mpiio,8,8,OK,10.442,2.862,5.836,0.956943,76.233,30.487,623744,624497.25,624749
matrices/strong/ecology2.mtx,strong,mpiio,16,2,OK,13.456,4.375,5.518,0.742584,76.232,45.776,311871,312247.88,312374
matrices/strong/ecology2.mtx,strong,mpiio,16,4,OK,13.594,4.209,5.728,0.735030,76.232,45.776,311871,312247.88,312374
matrices/strong/ecology2.mtx,strong,mpiio,16,8,OK,10.477,6.415,3.031,0.953717,76.232,45.776,311871,312247.88,312374
matrices/strong/ecology2.mtx,strong,mpiio,32,2,OK,20.770,4.329,14.811,0.481077,76.232,60.973,155932,156123.16,156188
matrices/strong/ecology2.mtx,strong,mpiio,32,4,OK,10.970,7.207,2.641,0.910847,76.232,60.973,155932,156123.16,156188
matrices/strong/ecology2.mtx,strong,mpiio,64,2,OK,18.714,4.899,13.589,0.533915,76.231,60.973,77965,78060.81,78094
matrices/strong/ecology2.mtx,strong,parallel,1,2,OK,5.879,0.001,5.877,1.699627,76.233,0.000,4995991,4995991.00,4995991
matrices/strong/ecology2.mtx,strong,parallel,1,4,OK,6.020,0.001,6.019,1.659779,76.233,0.000,4995991,4995991.00,4995991
matrices/strong/ecology2.mtx,strong,parallel,1,8,OK,6.439,0.000,6.438,1.551741,76.233,0.000,4995991,4995991.00,4995991
matrices/strong/ecology2.mtx,strong,parallel,2,2,OK,9.271,2.197,6.253,1.077723,76.233,15.259,2497994,2497995.50,2497997
matrices/strong/ecology2.mtx,strong,parallel,2,4,OK,9.703,2.280,6.624,1.029766,76.233,15.259,2497994,2497995.50,2497997
matrices/strong/ecology2.mtx,strong,parallel,2,8,OK,10.279,2.108,7.354,0.972083,76.233,15.259,2497994,2497995.50,2497997
matrices/strong/ecology2.mtx,strong,parallel,4,2,OK,10.620,3.038,5.314,0.940854,76.233,30.487,1248496,1248997.75,1249498
matrices/strong/ecology2.mtx,strong,parallel,4,4,OK,10.777,3.004,5.549,0.927199,76.233,30.487,1248496,1248997.75,1249498
matrices/strong/ecology2.mtx,strong,parallel,4,8,OK,11.413,2.877,6.281,0.875502,76.233,30.487,1248496,1248997.75,1249498
matrices/strong/ecology2.mtx,strong,parallel,8,2,OK,9.998,3.124,4.911,0.999390,76.233,30.487,623746,624498.88,624750
matrices/strong/ecology2.mtx,strong,parallel,8,4,OK,10.137,2.807,5.413,0.985686,76.233,30.487,623746,624498.88,624750
matrices/strong/ecology2.mtx,strong,parallel,8,8,OK,10.471,2.766,5.744,0.954222,76.233,30.487,623746,624498.88,624750
matrices/strong/ecology2.mtx,strong,parallel,16,2,OK,13.445,4.397,5.515,0.743193,76.233,45.776,311872,312249.44,312375
matrices/strong/ecology2.mtx,strong,parallel,16,4,OK,13.407,4.336,5.792,0.745281,76.233,45.776,311872,312249.44,312375
matrices/strong/ecology2.mtx,strong,parallel,16,8,OK,10.753,6.968,2.870,0.929193,76.233,45.776,311872,312249.44,312375
matrices/strong/ecology2.mtx,strong,parallel,32,2,OK,20.876,3.547,15.317,0.478636,76.233,60.974,155934,156124.72,156188
matrices/strong/ecology2.mtx,strong,parallel,32,4,OK,10.321,7.020,2.221,0.968108,76.233,60.974,155934,156124.72,156188
matrices/strong/ecology2.mtx,strong,parallel,64,2,OK,16.865,3.214,13.530,0.592460,76.233,60.974,77966,78062.36,78094
matrices/strong/ecology2.mtx,strong,root,1,2,OK,5.994,0.000,5.994,1.666908,76.233,0.000,4995991,4995991.00,4995991
matrices/strong/ecology2.mtx,strong,root,1,4,OK,6.093,0.001,6.092,1.639969,76.233,0.000,4995991,4995991.00,4995991
matrices/strong/ecology2.mtx,strong,root,1,8,OK,6.480,0.001,6.479,1.541864,76.233,0.000,4995991,4995991.00,4995991
matrices/strong/ecology2.mtx,strong,root,2,2,OK,9.291,2.149,6.288,1.075483,76.233,15.259,2497994,2497995.50,2497997
matrices/strong/ecology2.mtx,strong,root,2,4,OK,9.698,2.165,6.730,1.030297,76.233,15.259,2497994,2497995.50,2497997
matrices/strong/ecology2.mtx,strong,root,2,8,OK,10.347,2.133,7.422,0.965721,76.233,15.259,2497994,2497995.50,2497997
matrices/strong/ecology2.mtx,strong,root,4,2,OK,10.550,2.799,5.580,0.947148,76.233,30.487,1248496,1248997.75,1249498
matrices/strong/ecology2.mtx,strong,root,4,4,OK,10.923,2.899,5.736,0.914793,76.233,30.487,1248496,1248997.75,1249498
matrices/strong/ecology2.mtx,strong,root,4,8,OK,11.379,2.914,6.337,0.878125,76.233,30.487,1248496,1248997.75,1249498
matrices/strong/ecology2.mtx,strong,root,8,2,OK,9.875,2.631,5.176,1.011865,76.233,30.487,623746,624498.88,624750
matrices/strong/ecology2.mtx,strong,root,8,4,OK,9.906,2.585,5.308,1.008699,76.233,30.487,623746,624498.88,624750
matrices/strong/ecology2.mtx,strong,root,8,8,OK,10.379,2.709,5.792,0.962727,76.233,30.487,623746,624498.88,624750
matrices/strong/ecology2.mtx,strong,root,16,2,OK,13.205,3.940,5.629,0.756706,76.233,45.776,311872,312249.44,312375
matrices/strong/ecology2.mtx,strong,root,16,4,OK,13.359,4.285,5.795,0.747955,76.233,45.776,311872,312249.44,312375
matrices/strong/ecology2.mtx,strong,root,16,8,OK,11.346,7.649,2.823,0.880635,76.233,45.776,311872,312249.44,312375
matrices/strong/ecology2.mtx,strong,root,32,2,OK,21.035,3.667,15.370,0.475007,76.233,60.974,155934,156124.72,156188
matrices/strong/ecology2.mtx,strong,root,32,4,OK,10.100,6.519,2.442,0.989293,76.233,60.974,155934,156124.72,156188
matrices/strong/ecology2.mtx,strong,root,64,2,OK,20.399,6.197,13.874,0.489819,76.233,60.974,77966,78062.36,78094
matrices/strong/webbase-1M.mtx,strong,mpiio,1,2,OK,6.123,0.001,6.121,1.014373,47.387,0.000,3105536,3105536.00,3105536
matrices/strong/webbase-1M.mtx,strong,mpiio,1,4,OK,6.236,0.000,6.235,0.995952,47.387,0.000,3105536,3105536.00,3105536
matrices/strong/webbase-1M.mtx,strong,mpiio,1,8,OK,6.563,0.001,6.561,0.946384,47.387,0.000,3105536,3105536.00,3105536
matrices/strong/webbase-1M.mtx,strong,mpiio,2,2,OK,5.231,0.259,4.920,1.187272,47.387,1.163,1540872,1552767.50,1564663
matrices/strong/webbase-1M.mtx,strong,mpiio,2,4,OK,5.557,0.250,5.260,1.117786,47.387,1.163,1540872,1552767.50,1564663
matrices/strong/webbase-1M.mtx,strong,mpiio,2,8,OK,6.424,0.284,6.094,0.966790,47.387,1.163,1540872,1552767.50,1564663
matrices/strong/webbase-1M.mtx,strong,mpiio,4,2,OK,3.959,0.343,3.527,1.568965,47.387,3.147,764903,776383.25,782681
matrices/strong/webbase-1M.mtx,strong,mpiio,4,4,OK,4.251,0.347,3.807,1.461000,47.387,3.147,764903,776383.25,782681
matrices/strong/webbase-1M.mtx,strong,mpiio,4,8,OK,4.799,0.368,4.334,1.294143,47.387,3.147,764903,776383.25,782681
matrices/strong/webbase-1M.mtx,strong,mpiio,8,2,OK,4.083,0.492,3.431,1.521319,47.387,6.169,377397,388191.12,393896
matrices/strong/webbase-1M.mtx,strong,mpiio,8,4,OK,4.232,0.509,3.565,1.467500,47.387,6.169,377397,388191.12,393896
matrices/strong/webbase-1M.mtx,strong,mpiio,8,8,OK,4.722,0.477,4.119,1.315378,47.387,6.169,377397,388191.12,393896
matrices/strong/webbase-1M.mtx,strong,mpiio,16,2,OK,4.667,0.834,3.508,1.330762,47.386,10.329,184051,194095.06,200898
matrices/strong/webbase-1M.mtx,strong,mpiio,16,4,OK,4.802,0.826,3.691,1.293431,47.386,10.329,184051,194095.06,200898
matrices/strong/webbase-1M.mtx,strong,mpiio,16,8,OK,3.065,0.428,2.546,2.026211,47.386,10.329,184051,194095.06,200898
matrices/strong/webbase-1M.mtx,strong,mpiio,32,2,OK,13.607,0.560,12.942,0.456472,47.386,15.601,91344,97047.03,103327
matrices/strong/webbase-1M.mtx,strong,mpiio,32,4,OK,3.188,0.587,2.323,1.948165,47.386,15.601,91344,97047.03,103327
matrices/strong/webbase-1M.mtx,strong,mpiio,64,2,OK,13.709,0.607,13.044,0.453070,47.386,20.900,43806,48523.03,54169
matrices/strong/webbase-1M.mtx,strong,parallel,1,2,OK,5.709,0.000,5.708,1.088002,47.387,0.000,3105536,3105536.00,3105536
matrices/strong/webbase-1M.mtx,strong,parallel,1,4,OK,5.812,0.000,5.811,1.068676,47.387,0.000,3105536,3105536.00,3105536
matrices/strong/webbase-1M.mtx,strong,parallel,1,8,OK,6.273,0.000,6.272,0.990085,47.387,0.000,3105536,3105536.00,3105536
matrices/strong/webbase-1M.mtx,strong,parallel,2,2,OK,5.181,0.243,4.892,1.198910,47.387,1.163,1540872,1552768.00,1564664
matrices/strong/webbase-1M.mtx,strong,parallel,2,4,OK,5.598,0.257,5.301,1.109597,47.387,1.163,1540872,1552768.00,1564664
matrices/strong/webbase-1M.mtx,strong,parallel,2,8,OK,6.315,0.347,5.922,0.983470,47.387,1.163,1540872,1552768.00,1564664
matrices/strong/webbase-1M.mtx,strong,parallel,4,2,OK,3.886,0.352,3.442,1.598327,47.387,3.147,764903,776384.00,782683
matrices/strong/webbase-1M.mtx,strong,parallel,4,4,OK,4.186,0.365,3.733,1.483634,47.387,3.147,764903,776384.00,782683
matrices/strong/webbase-1M.mtx,strong,parallel,4,8,OK,4.818,0.413,4.315,1.289021,47.387,3.147,764903,776384.00,782683
matrices/strong/webbase-1M.mtx,strong,parallel,8,2,OK,3.988,0.489,3.328,1.557616,47.387,6.169,377397,388192.00,393896
matrices/strong/webbase-1M.mtx,strong,parallel,8,4,OK,4.164,0.460,3.557,1.491534,47.387,6.169,377397,388192.00,393896
matrices/strong/webbase-1M.mtx,strong,parallel,8,8,OK,4.647,0.531,3.976,1.336641,47.387,6.169,377397,388192.00,393896
matrices/strong/webbase-1M.mtx,strong,parallel,16,2,OK,4.646,0.830,3.472,1.336984,47.387,10.329,184051,194096.00,200900
matrices/strong/webbase-1M.mtx,strong,parallel,16,4,OK,4.841,0.837,3.655,1.283054,47.387,10.329,184051,194096.00,200900
matrices/strong/webbase-1M.mtx,strong,parallel,16,8,OK,2.971,0.471,2.375,2.090277,47.387,10.329,184051,194096.00,200900
matrices/strong/webbase-1M.mtx,strong,parallel,32,2,OK,12.457,11.158,1.206,0.498615,47.387,15.601,91345,97048.00,103329
matrices/strong/webbase-1M.mtx,strong,parallel,32,4,OK,2.822,1.211,1.399,2.200822,47.387,15.601,91345,97048.00,103329
matrices/strong/webbase-1M.mtx,strong,parallel,64,2,OK,13.580,0.722,12.797,0.457358,47.387,20.900,43806,48524.00,54173
matrices/strong/webbase-1M.mtx,strong,root,1,2,OK,5.813,0.002,5.811,1.068501,47.387,0.000,3105536,3105536.00,3105536
matrices/strong/webbase-1M.mtx,strong,root,1,4,OK,5.936,0.002,5.934,1.046356,47.387,0.000,3105536,3105536.00,3105536
matrices/strong/webbase-1M.mtx,strong,root,1,8,OK,6.320,0.000,6.319,0.982839,47.387,0.000,3105536,3105536.00,3105536
matrices/strong/webbase-1M.mtx,strong,root,2,2,OK,5.185,0.251,4.891,1.197863,47.387,1.163,1540872,1552768.00,1564664
matrices/strong/webbase-1M.mtx,strong,root,2,4,OK,5.533,0.249,5.241,1.122651,47.387,1.163,1540872,1552768.00,1564664
matrices/strong/webbase-1M.mtx,strong,root,2,8,OK,6.330,0.262,6.022,0.981247,47.387,1.163,1540872,1552768.00,1564664
matrices/strong/webbase-1M.mtx,strong,root,4,2,OK,3.932,0.372,3.474,1.579526,47.387,3.147,764903,776384.00,782683
matrices/strong/webbase-1M.mtx,strong,root,4,4,OK,4.177,0.368,3.715,1.486936,47.387,3.147,764903,776384.00,782683
matrices/strong/webbase-1M.mtx,strong,root,4,8,OK,4.827,0.372,4.360,1.286793,47.387,3.147,764903,776384.00,782683
matrices/strong/webbase-1M.mtx,strong,root,8,2,OK,4.020,0.512,3.348,1.545144,47.387,6.169,377397,388192.00,393896
matrices/strong/webbase-1M.mtx,strong,root,8,4,OK,4.160,0.504,3.495,1.492987,47.387,6.169,377397,388192.00,393896
matrices/strong/webbase-1M.mtx,strong,root,8,8,OK,4.593,0.492,3.965,1.352322,47.387,6.169,377397,388192.00,393896
matrices/strong/webbase-1M.mtx,strong,root,16,2,OK,4.763,0.885,3.575,1.303925,47.387,10.329,184051,194096.00,200900
matrices/strong/webbase-1M.mtx,strong,root,16,4,OK,4.868,0.881,3.735,1.276015,47.387,10.329,184051,194096.00,200900
matrices/strong/webbase-1M.mtx,strong,root,16,8,OK,3.086,0.437,2.549,2.012447,47.387,10.329,184051,194096.00,200900
matrices/strong/webbase-1M.mtx,strong,root,32,2,OK,12.577,10.962,1.392,0.493860,47.387,15.601,91345,97048.00,103329
matrices/strong/webbase-1M.mtx,strong,root,32,4,OK,3.463,0.642,2.726,1.793660,47.387,15.601,91345,97048.00,103329
matrices/strong/webbase-1M.mtx,strong,root,64,2,OK,13.671,0.968,12.635,0.454327,47.387,20.900,43806,48524.00,54173
matrices/weak/poisson_weak_1.mtx,weak,mpiio,1,4,OK,0.338,0.000,0.338,0.435249,1.122,0.000,73522,73522.00,73522
matrices/weak/poisson_weak_2.mtx,weak,mpiio,2,4,OK,0.685,0.036,0.639,0.397729,2.079,0.300,68132,68132.50,68133
matrices/weak/poisson_weak_4.mtx,weak,mpiio,4,4,OK,0.853,0.119,0.704,0.639800,4.162,1.799,68182,68185.50,68187
matrices/weak/poisson_weak_8.mtx,weak,mpiio,8,4,OK,0.998,0.185,0.751,1.108221,8.434,4.851,69090,69093.62,69098
matrices/weak/poisson_weak_16.mtx,weak,mpiio,16,4,OK,2.438,1.043,0.986,0.899214,16.728,14.325,68515,68517.50,68521
matrices/weak/poisson_weak_32.mtx,weak,mpiio,32,4,OK,3.830,3.022,0.709,1.144516,33.441,23.987,68485,68487.09,68489
matrices/weak/poisson_weak_1.mtx,weak,parallel,1,4,OK,0.342,0.000,0.341,0.430389,1.122,0.000,73522,73522.00,73522
matrices/weak/poisson_weak_2.mtx,weak,parallel,2,4,OK,0.696,0.040,0.649,0.391335,2.079,0.300,68133,68133.50,68134
matrices/weak/poisson_weak_4.mtx,weak,parallel,4,4,OK,0.796,0.117,0.652,0.685018,4.162,1.799,68186,68186.50,68187
matrices/weak/poisson_weak_8.mtx,weak,parallel,8,4,OK,0.896,0.181,0.668,1.233221,8.434,4.851,69094,69095.38,69099
matrices/weak/poisson_weak_16.mtx,weak,parallel,16,4,OK,2.444,1.094,0.963,0.897043,16.728,14.326,68517,68519.12,68522
matrices/weak/poisson_weak_32.mtx,weak,parallel,32,4,OK,3.327,2.197,1.008,1.317434,33.442,23.987,68487,68488.69,68489
matrices/weak/poisson_weak_1.mtx,weak,root,1,4,OK,0.332,0.000,0.331,0.443066,1.122,0.000,73522,73522.00,73522
matrices/weak/poisson_weak_2.mtx,weak,root,2,4,OK,0.675,0.048,0.621,0.403491,2.079,0.300,68133,68133.50,68134
matrices/weak/poisson_weak_4.mtx,weak,root,4,4,OK,0.807,0.129,0.650,0.675911,4.162,1.799,68186,68186.50,68187
matrices/weak/poisson_weak_8.mtx,weak,root,8,4,OK,0.883,0.179,0.655,1.251528,8.434,4.851,69094,69095.38,69099
matrices/weak/poisson_weak_16.mtx,weak,root,16,4,OK,2.429,0.977,1.028,0.902501,16.728,14.326,68517,68519.12,68522
matrices/weak/poisson_weak_32.mtx,weak,root,32,4,OK,3.433,2.393,0.900,1.276810,33.442,23.987,68487,68488.69,68489
