matrix;approach;variant;threads;schedule;chunk;block_rows;p90_ms;gflops;bandwidth
orani678.mtx;blocked;;8;static;0;64;0.084288;2.139274;21.392737
orani678.mtx;blocked;;8;static;0;128;0.087377;2.063663;20.636627
orani678.mtx;blocked;;8;static;0;256;0.088044;2.048033;20.480328
orani678.mtx;blocked;;8;static;1;32;0.037339;4.829214;48.292136
orani678.mtx;blocked;;8;static;1;64;0.066184;2.724485;27.244854
orani678.mtx;blocked;;8;static;1;128;0.058260;3.095032;30.950321
orani678.mtx;blocked;;8;static;1;256;0.065282;2.762110;27.621095
orani678.mtx;blocked;;8;static;4;32;0.073811;2.442941;24.429408
orani678.mtx;blocked;;8;static;4;64;0.069464;2.595833;25.958334
orani678.mtx;blocked;;8;static;4;128;0.081109;2.223135;22.231350
orani678.mtx;blocked;;8;static;4;256;0.121765;1.480854;14.808544
orani678.mtx;blocked;;8;static;8;32;0.066848;2.697384;26.973840
orani678.mtx;blocked;;8;static;8;64;0.086538;2.083651;20.836508
orani678.mtx;blocked;;8;static;8;128;0.140211;1.286037;12.860367
orani678.mtx;blocked;;8;static;8;256;0.128206;1.406457;14.064567
orani678.mtx;blocked;;8;static;16;32;0.083750;2.153024;21.530239
orani678.mtx;blocked;;8;static;16;64;0.130303;1.383819;13.838186
orani678.mtx;blocked;;8;static;16;128;0.145622;1.238250;12.382504
orani678.mtx;blocked;;8;static;16;256;0.252981;0.712766;7.127657
orani678.mtx;blocked;;8;static;32;32;0.126846;1.421533;14.215333
orani678.mtx;blocked;;8;static;32;64;0.138236;1.304405;13.044050
orani678.mtx;blocked;;8;static;32;128;0.127453;1.414761;14.147607
orani678.mtx;blocked;;8;static;32;256;0.144824;1.245067;12.450666
orani678.mtx;blocked;;8;dynamic;0;32;0.052772;3.416858;34.168578
orani678.mtx;blocked;;8;dynamic;0;64;0.057276;3.148176;31.481761
orani678.mtx;blocked;;8;dynamic;0;128;0.078361;2.301080;23.010795
orani678.mtx;blocked;;8;dynamic;0;256;0.091506;1.970534;19.705338
orani678.mtx;blocked;;8;dynamic;1;32;0.061523;2.930863;29.308633
orani678.mtx;blocked;;8;dynamic;1;64;0.073956;2.438142;24.381417
orani678.mtx;blocked;;8;dynamic;1;128;0.084357;2.137526;21.375260
orani678.mtx;blocked;;8;dynamic;1;256;0.081966;2.199896;21.998958
orani678.mtx;blocked;;8;dynamic;4;32;0.060765;2.967428;29.674284
orani678.mtx;blocked;;8;dynamic;4;64;0.082269;2.191777;21.917772
orani678.mtx;blocked;;8;dynamic;4;128;0.151206;1.192520;11.925203
orani678.mtx;blocked;;8;dynamic;4;256;0.192199;0.938174;9.381739
orani678.mtx;blocked;;8;dynamic;8;32;0.073651;2.448254;24.482541
orani678.mtx;blocked;;8;dynamic;8;64;0.128811;1.399847;13.998469
orani678.mtx;blocked;;8;dynamic;8;128;0.217114;0.830514;8.305144
orani678.mtx;blocked;;8;dynamic;8;256;0.196600;0.917170;9.171704
orani678.mtx;blocked;;8;dynamic;16;32;0.121670;1.482011;14.820106
orani678.mtx;blocked;;8;dynamic;16;64;0.230042;0.783839;7.838386
orani678.mtx;blocked;;8;dynamic;16;128;0.219462;0.821626;8.216258
orani678.mtx;blocked;;8;dynamic;16;256;0.205191;0.878772;8.787721
orani678.mtx;blocked;;8;dynamic;32;32;0.220906;0.816257;8.162567
orani678.mtx;blocked;;8;dynamic;32;64;0.191914;0.939567;9.395671
orani678.mtx;blocked;;8;dynamic;32;128;0.196483;0.917718;9.177181
orani678.mtx;blocked;;8;dynamic;32;256;0.211393;0.852988;8.529876
orani678.mtx;blocked;;8;guided;0;32;0.138853;1.298613;12.986131
orani678.mtx;blocked;;8;guided;0;64;0.123747;1.457138;14.571379
orani678.mtx;blocked;;8;guided;0;128;0.123406;1.461163;14.611627
orani678.mtx;blocked;;8;guided;0;256;0.122163;1.476023;14.760226
orani678.mtx;blocked;;8;guided;1;32;0.152104;1.185481;11.854815
orani678.mtx;blocked;;8;guided;1;64;0.121037;1.489765;14.897649
orani678.mtx;blocked;;8;guided;1;128;0.139741;1.290356;12.903565
orani678.mtx;blocked;;8;guided;1;256;0.104919;1.718620;17.186198
orani678.mtx;blocked;;8;guided;4;32;0.180889;0.996833;9.968327
orani678.mtx;blocked;;8;guided;4;64;0.109237;1.650691;16.506908
orani678.mtx;blocked;;8;guided;4;128;0.126809;1.421951;14.219509
orani678.mtx;blocked;;8;guided;4;256;0.180140;1.000976;10.009763
orani678.mtx;blocked;;8;guided;8;32;0.108967;1.654782;16.547822
orani678.mtx;blocked;;8;guided;8;64;0.107061;1.684234;16.842342
orani678.mtx;blocked;;8;guided;8;128;0.235062;0.767099;7.670994
orani678.mtx;blocked;;8;guided;8;256;0.210887;0.855037;8.550368
orani678.mtx;blocked;;8;guided;16;32;0.107650;1.675025;16.750254
orani678.mtx;blocked;;8;guided;16;64;0.219462;0.821626;8.216258
orani678.mtx;blocked;;8;guided;16;128;0.252426;0.714333;7.143331
orani678.mtx;blocked;;8;guided;16;256;0.250092;0.720999;7.209993
orani678.mtx;blocked;;8;guided;32;32;0.212828;0.847239;8.472393
orani678.mtx;blocked;;8;guided;32;64;0.183053;0.985046;9.850464
orani678.mtx;blocked;;8;guided;32;128;0.343975;0.524213;5.242130
orani678.mtx;blocked;;8;guided;32;256;0.187870;0.959791;9.597908
orani678.mtx;blocked;;16;static;0;32;0.067761;2.661052;26.610521
orani678.mtx;blocked;;16;static;0;64;0.083249;2.165982;21.659824
orani678.mtx;blocked;;16;static;0;128;0.077967;2.312734;23.127339
orani678.mtx;blocked;;16;static;0;256;0.076491;2.357337;23.573373
orani678.mtx;blocked;;16;static;1;32;0.053283;3.384130;33.841297
orani678.mtx;blocked;;16;static;1;64;0.069695;2.587231;25.872308
orani678.mtx;blocked;;16;static;1;128;0.063542;2.837733;28.377328
orani678.mtx;blocked;;16;static;1;256;0.077194;2.335893;23.358930
orani678.mtx;blocked;;16;static;4;32;0.061663;2.924223;29.242234
orani678.mtx;blocked;;16;static;4;64;0.081044;2.224923;22.249234
orani678.mtx;blocked;;16;static;4;128;0.093689;1.924619;19.246191
orani678.mtx;blocked;;16;static;4;256;0.169521;1.063678;10.636782
orani678.mtx;blocked;;16;static;8;32;0.074815;2.410158;24.101582
orani678.mtx;blocked;;16;static;8;64;0.089418;2.016548;20.165483
orani678.mtx;blocked;;16;static;8;128;0.151623;1.189239;11.892388
orani678.mtx;blocked;;16;static;8;256;0.151647;1.189049;11.890489
orani678.mtx;blocked;;16;static;16;32;0.085020;2.120855;21.208548
orani678.mtx;blocked;;16;static;16;64;0.141598;1.273434;12.734335
orani678.mtx;blocked;;16;static;16;128;0.165032;1.092611;10.926109
orani678.mtx;blocked;;16;static;16;256;0.145983;1.235185;12.351853
orani678.mtx;blocked;;16;static;32;32;0.138033;1.306324;13.063236
orani678.mtx;blocked;;16;static;32;64;0.153467;1.174949;11.749492
orani678.mtx;blocked;;16;static;32;128;0.146139;1.233863;12.338629
orani678.mtx;blocked;;16;static;32;256;0.151081;1.193505;11.935054
orani678.mtx;blocked;;16;dynamic;0;32;0.053864;3.347618;33.476179
orani678.mtx;blocked;;16;dynamic;0;64;0.093604;1.926381;19.263808
orani678.mtx;blocked;;16;dynamic;0;128;0.085700;2.104030;21.040299
orani678.mtx;blocked;;16;dynamic;0;256;0.088973;2.026638;20.266380
orani678.mtx;blocked;;16;dynamic;1;32;0.069428;2.597157;25.971566
orani678.mtx;blocked;;16;dynamic;1;64;0.086643;2.081142;20.811423
orani678.mtx;blocked;;16;dynamic;1;128;0.098474;1.831097;18.310966
orani678.mtx;blocked;;16;dynamic;1;256;0.102898;1.752374;17.523743
orani678.mtx;blocked;;16;dynamic;4;32;0.082057;2.197449;21.974489
orani678.mtx;blocked;;16;dynamic;4;64;0.094680;1.904476;19.044759
orani678.mtx;blocked;;16;dynamic;4;128;0.146611;1.229897;12.298969
orani678.mtx;blocked;;16;dynamic;4;256;0.240721;0.749067;7.490669
orani678.mtx;blocked;;16;dynamic;8;32;0.119545;1.508358;15.083580
orani678.mtx;blocked;;16;dynamic;8;64;0.162845;1.107283;11.072828
orani678.mtx;blocked;;16;dynamic;8;128;0.241231;0.747482;7.474822
orani678.mtx;blocked;;16;dynamic;8;256;0.202898;0.888703;8.887030
orani678.mtx;blocked;;16;dynamic;16;32;0.122715;1.469391;14.693910
orani678.mtx;blocked;;16;dynamic;16;64;0.232670;0.774985;7.749845
orani678.mtx;blocked;;16;dynamic;16;128;0.246737;0.730802;7.308020
orani678.mtx;blocked;;16;dynamic;16;256;0.255665;0.705283;7.052828
orani678.mtx;blocked;;16;dynamic;32;32;0.259116;0.695888;6.958883
orani678.mtx;blocked;;16;dynamic;32;64;0.199161;0.905376;9.053759
orani678.mtx;blocked;;16;dynamic;32;128;0.256684;0.702483;7.024833
orani678.mtx;blocked;;16;dynamic;32;256;0.237666;0.758695;7.586948
orani678.mtx;blocked;;16;guided;0;32;0.086313;2.089092;20.890916
orani678.mtx;blocked;;16;guided;0;64;0.123756;1.457028;14.570283
orani678.mtx;blocked;;16;guided;0;128;0.119170;1.513097;15.130967
orani678.mtx;blocked;;16;guided;0;256;0.098603;1.828710;18.287099
orani678.mtx;blocked;;16;guided;1;32;0.086738;2.078863;20.788630
orani678.mtx;blocked;;16;guided;1;64;0.145536;1.238979;12.389794
orani678.mtx;blocked;;16;guided;1;128;0.095377;1.890566;18.905657
orani678.mtx;blocked;;16;guided;1;256;0.116574;1.546799;15.467990
orani678.mtx;blocked;;16;guided;4;32;0.084480;2.134416;21.344155
orani678.mtx;blocked;;16;guided;4;64;0.098974;1.821861;18.218612
orani678.mtx;blocked;;16;guided;4;128;0.130044;1.386574;13.865737
orani678.mtx;blocked;;16;guided;4;256;0.198452;0.908614;9.086136
orani678.mtx;blocked;;16;guided;8;32;0.114862;1.569851;15.698507
orani678.mtx;blocked;;16;guided;8;64;0.118503;1.521611;15.216110
orani678.mtx;blocked;;16;guided;8;128;0.225205;0.800675;8.006750
orani678.mtx;blocked;;16;guided;8;256;0.266099;0.677627;6.776266
orani678.mtx;blocked;;16;guided;16;32;0.130359;1.383225;13.832254
orani678.mtx;blocked;;16;guided;16;64;0.218980;0.823436;8.234359
orani678.mtx;blocked;;16;guided;16;128;0.238568;0.755828;7.558277
orani678.mtx;blocked;;16;guided;16;256;0.210159;0.858000;8.579999
orani678.mtx;blocked;;16;guided;32;32;0.199579;0.903483;9.034832
orani678.mtx;blocked;;16;guided;32;64;0.233883;0.770967;7.709666
orani678.mtx;blocked;;16;guided;32;128;0.232605;0.775202;7.752017
orani678.mtx;blocked;;16;guided;32;256;0.239523;0.752812;7.528125
orani678.mtx;blocked;;32;static;0;32;19.638449;0.009182;0.091818
orani678.mtx;blocked;;32;static;0;64;19.660369;0.009172;0.091715
orani678.mtx;blocked;;32;static;0;128;21.190375;0.008509;0.085093
orani678.mtx;blocked;;32;static;0;256;20.011559;0.009011;0.090106
orani678.mtx;blocked;;32;static;1;32;0.064729;2.785716;27.857160
orani678.mtx;blocked;;32;static;1;64;20.792175;0.008672;0.086723
orani678.mtx;blocked;;32;static;1;128;19.345814;0.009321;0.093207
orani678.mtx;blocked;;32;static;1;256;0.095522;1.887690;18.876902
orani678.mtx;blocked;;32;static;4;32;0.085415;2.111050;21.110499
orani678.mtx;blocked;;32;static;4;64;20.210991;0.008922;0.089217
orani678.mtx;blocked;;32;static;4;128;19.443803;0.009274;0.092737
orani678.mtx;blocked;;32;static;4;256;19.813754;0.009101;0.091005
orani678.mtx;blocked;;32;static;8;32;24.821926;0.007264;0.072644
orani678.mtx;blocked;;32;static;8;64;19.792413;0.009110;0.091104
orani678.mtx;blocked;;32;static;8;128;19.643331;0.009180;0.091795
orani678.mtx;blocked;;32;static;8;256;20.556740;0.008772;0.087716
orani678.mtx;blocked;;32;static;16;32;19.535949;0.009230;0.092300
orani678.mtx;blocked;;32;static;16;64;19.609097;0.009196;0.091955
orani678.mtx;blocked;;32;static;16;128;20.583667;0.008760;0.087601
orani678.mtx;blocked;;32;static;16;256;18.936304;0.009522;0.095222
orani678.mtx;blocked;;32;static;32;32;19.537466;0.009229;0.092292
orani678.mtx;blocked;;32;static;32;64;25.126006;0.007176;0.071765
orani678.mtx;blocked;;32;static;32;128;19.506406;0.009244;0.092439
orani678.mtx;blocked;;32;static;32;256;7.012649;0.025713;0.257130
orani678.mtx;blocked;;32;dynamic;0;32;19.559914;0.009219;0.092186
orani678.mtx;blocked;;32;dynamic;0;64;20.442814;0.008821;0.088205
orani678.mtx;blocked;;32;dynamic;0;128;19.385403;0.009302;0.093016
orani678.mtx;blocked;;32;dynamic;0;256;19.421568;0.009284;0.092843
orani678.mtx;blocked;;32;dynamic;1;32;19.367943;0.009310;0.093100
orani678.mtx;blocked;;32;dynamic;1;64;23.909271;0.007542;0.075417
orani678.mtx;blocked;;32;dynamic;1;128;0.086397;2.087065;20.870648
orani678.mtx;blocked;;32;dynamic;1;256;19.434256;0.009278;0.092783
orani678.mtx;blocked;;32;dynamic;4;32;19.856254;0.009081;0.090811
orani678.mtx;blocked;;32;dynamic;4;64;20.570017;0.008766;0.087660
orani678.mtx;blocked;;32;dynamic;4;128;19.385919;0.009301;0.093014
orani678.mtx;blocked;;32;dynamic;4;256;19.330166;0.009328;0.093282
orani678.mtx;blocked;;32;dynamic;8;32;19.458247;0.009267;0.092668
orani678.mtx;blocked;;32;dynamic;8;64;19.368531;0.009310;0.093097
orani678.mtx;blocked;;32;dynamic;8;128;20.579340;0.008762;0.087620
orani678.mtx;blocked;;32;dynamic;8;256;20.581493;0.008761;0.087611
orani678.mtx;blocked;;32;dynamic;16;32;24.101559;0.007482;0.074815
orani678.mtx;blocked;;32;dynamic;16;64;20.757921;0.008687;0.086866
orani678.mtx;blocked;;32;dynamic;16;128;25.338084;0.007116;0.071164
orani678.mtx;blocked;;32;dynamic;16;256;19.421028;0.009285;0.092846
orani678.mtx;blocked;;32;dynamic;32;32;19.833649;0.009091;0.090914
orani678.mtx;blocked;;32;dynamic;32;64;0.206657;0.872539;8.725386
orani678.mtx;blocked;;32;dynamic;32;128;19.360946;0.009313;0.093134
orani678.mtx;blocked;;32;dynamic;32;256;20.670317;0.008723;0.087234
orani678.mtx;blocked;;32;guided;0;32;0.108890;1.655943;16.559428
orani678.mtx;blocked;;32;guided;0;64;19.508865;0.009243;0.092428
orani678.mtx;blocked;;32;guided;0;128;19.476753;0.009258;0.092580
orani678.mtx;blocked;;32;guided;0;256;19.673305;0.009166;0.091655
orani678.mtx;blocked;;32;guided;1;32;0.108682;1.659121;16.591214
orani678.mtx;blocked;;32;guided;1;64;0.226356;0.796603;7.966033
orani678.mtx;blocked;;32;guided;1;128;20.413488;0.008833;0.088332
orani678.mtx;blocked;;32;guided;1;256;20.403149;0.008838;0.088377
orani678.mtx;blocked;;32;guided;4;32;20.060878;0.008988;0.089884
orani678.mtx;blocked;;32;guided;4;64;19.388964;0.009300;0.092999
orani678.mtx;blocked;;32;guided;4;128;19.497432;0.009248;0.092482
orani678.mtx;blocked;;32;guided;4;256;20.523386;0.008786;0.087859
orani678.mtx;blocked;;32;guided;8;32;19.721039;0.009143;0.091433
orani678.mtx;blocked;;32;guided;8;64;24.416689;0.007385;0.073849
orani678.mtx;blocked;;32;guided;8;128;19.674631;0.009165;0.091649
orani678.mtx;blocked;;32;guided;8;256;0.241416;0.746911;7.469112
orani678.mtx;blocked;;32;guided;16;32;0.134567;1.339974;13.399739
orani678.mtx;blocked;;32;guided;16;64;20.465456;0.008811;0.088107
orani678.mtx;blocked;;32;guided;16;128;19.489419;0.009252;0.092520
orani678.mtx;blocked;;32;guided;16;256;24.151582;0.007466;0.074660
orani678.mtx;blocked;;32;guided;32;32;19.614395;0.009193;0.091930
orani678.mtx;blocked;;32;guided;32;64;20.372465;0.008851;0.088510
orani678.mtx;blocked;;32;guided;32;128;19.461611;0.009265;0.092652
orani678.mtx;blocked;;32;guided;32;256;19.473186;0.009260;0.092597
smt.mtx;blocked;;1;static;0;32;2.643708;1.429392;14.293915
smt.mtx;blocked;;1;static;0;64;2.637966;1.432503;14.325031
smt.mtx;blocked;;1;static;0;128;2.584215;1.462298;14.622985
smt.mtx;blocked;;1;static;0;256;2.715580;1.391560;13.915605
smt.mtx;blocked;;1;static;1;32;2.641760;1.430446;14.304457
smt.mtx;blocked;;1;static;1;64;2.543619;1.485637;14.856369
smt.mtx;blocked;;1;static;1;128;2.578339;1.465631;14.656314
smt.mtx;blocked;;1;static;1;256;2.583984;1.462429;14.624292
smt.mtx;blocked;;1;static;4;32;2.555797;1.478558;14.785580
smt.mtx;blocked;;1;static;4;64;2.618732;1.443024;14.430244
smt.mtx;blocked;;1;static;4;128;2.613513;1.445906;14.459061
smt.mtx;blocked;;1;static;4;256;2.579479;1.464984;14.649837
smt.mtx;blocked;;1;static;8;32;2.624908;1.439629;14.396289
smt.mtx;blocked;;1;static;8;64;2.655054;1.423284;14.232836
smt.mtx;blocked;;1;static;8;128;2.614995;1.445086;14.450863
smt.mtx;blocked;;1;static;8;256;2.707921;1.395496;13.954964
smt.mtx;blocked;;1;static;16;32;2.687432;1.406136;14.061357
smt.mtx;blocked;;1;static;16;64;2.552075;1.480714;14.807141
smt.mtx;blocked;;1;static;16;128;2.617192;1.443874;14.438737
smt.mtx;blocked;;1;static;16;256;2.645949;1.428181;14.281810
smt.mtx;blocked;;1;static;32;32;2.569042;1.470935;14.709350
smt.mtx;blocked;;1;static;32;64;2.610348;1.447659;14.476590
smt.mtx;blocked;;1;static;32;128;2.588455;1.459904;14.599035
smt.mtx;blocked;;1;static;32;256;2.543455;1.485733;14.857326
smt.mtx;blocked;;1;dynamic;0;32;2.642561;1.430012;14.300122
smt.mtx;blocked;;1;dynamic;0;64;2.628833;1.437480;14.374796
smt.mtx;blocked;;1;dynamic;0;128;2.758820;1.369750;13.697503
smt.mtx;blocked;;1;dynamic;0;256;2.650253;1.425861;14.258614
smt.mtx;blocked;;1;dynamic;1;32;2.641646;1.430507;14.305072
smt.mtx;blocked;;1;dynamic;1;64;2.616389;1.444317;14.443167
smt.mtx;blocked;;1;dynamic;1;128;2.627738;1.438079;14.380788
smt.mtx;blocked;;1;dynamic;1;256;2.602100;1.452248;14.522476
smt.mtx;blocked;;1;dynamic;4;32;2.662646;1.419225;14.192253
smt.mtx;blocked;;1;dynamic;4;64;2.735065;1.381647;13.816467
smt.mtx;blocked;;1;dynamic;4;128;2.686692;1.406523;14.065228
smt.mtx;blocked;;1;dynamic;4;256;2.536027;1.490084;14.900844
smt.mtx;blocked;;1;dynamic;8;32;2.732273;1.383059;13.830586
smt.mtx;blocked;;1;dynamic;8;64;2.639158;1.431856;14.318561
smt.mtx;blocked;;1;dynamic;8;128;2.579024;1.465242;14.652419
smt.mtx;blocked;;1;dynamic;8;256;2.652416;1.424699;14.246988
smt.mtx;blocked;;1;dynamic;16;32;2.637090;1.432979;14.329787
smt.mtx;blocked;;1;dynamic;16;64;2.687996;1.405841;14.058405
smt.mtx;blocked;;1;dynamic;16;128;2.545940;1.484283;14.842826
smt.mtx;blocked;;1;dynamic;16;256;2.550729;1.481496;14.814959
smt.mtx;blocked;;1;dynamic;32;32;2.638772;1.432065;14.320653
smt.mtx;blocked;;1;dynamic;32;64;2.644179;1.429137;14.291368
smt.mtx;blocked;;1;dynamic;32;128;2.644416;1.429009;14.290089
smt.mtx;blocked;;1;dynamic;32;256;2.574883;1.467598;14.675981
smt.mtx;blocked;;1;guided;0;32;2.550928;1.481380;14.813802
smt.mtx;blocked;;1;guided;0;64;2.549864;1.481998;14.819981
smt.mtx;blocked;;1;guided;0;128;2.598338;1.454351;14.543505
smt.mtx;blocked;;1;guided;0;256;2.577458;1.466132;14.661324
smt.mtx;blocked;;1;guided;1;32;2.701212;1.398963;13.989625
smt.mtx;blocked;;1;guided;1;64;2.555767;1.478575;14.785753
smt.mtx;blocked;;1;guided;1;128;2.709456;1.394706;13.947059
smt.mtx;blocked;;1;guided;1;256;2.671378;1.414586;14.145862
smt.mtx;blocked;;1;guided;4;32;2.505977;1.507953;15.079526
smt.mtx;blocked;;1;guided;4;64;2.599489;1.453707;14.537065
smt.mtx;blocked;;1;guided;4;128;2.586756;1.460862;14.608622
smt.mtx;blocked;;1;guided;4;256;2.567114;1.472040;14.720396
smt.mtx;blocked;;1;guided;8;32;2.624437;1.439887;14.398874
smt.mtx;blocked;;1;guided;8;64;2.540801;1.487285;14.872847
smt.mtx;blocked;;1;guided;8;128;2.607165;1.449427;14.494265
smt.mtx;blocked;;1;guided;8;256;2.621410;1.441550;14.415499
smt.mtx;blocked;;1;guided;16;32;2.564289;1.473662;14.736617
smt.mtx;blocked;;1;guided;16;64;2.541799;1.486701;14.867005
smt.mtx;blocked;;1;guided;16;128;2.562907;1.474456;14.744564
smt.mtx;blocked;;1;guided;16;256;2.603101;1.451690;14.516896
smt.mtx;blocked;;1;guided;32;32;2.629567;1.437078;14.370785
smt.mtx;blocked;;1;guided;32;64;2.595954;1.455686;14.556862
smt.mtx;blocked;;1;guided;32;128;2.640506;1.431125;14.311248
smt.mtx;blocked;;1;guided;32;256;2.542464;1.486312;14.863117
smt.mtx;blocked;;2;static;0;32;1.853211;2.039106;20.391063
smt.mtx;blocked;;2;static;0;64;1.355449;2.787928;27.879284
smt.mtx;blocked;;2;static;0;128;1.348948;2.801364;28.013635
smt.mtx;blocked;;2;static;0;256;1.364809;2.768809;27.688089
smt.mtx;blocked;;2;static;1;32;1.394726;2.709416;27.094161
smt.mtx;blocked;;2;static;1;64;1.326639;2.848472;28.484715
smt.mtx;blocked;;2;static;1;128;1.327468;2.846693;28.466929
smt.mtx;blocked;;2;static;1;256;1.369605;2.759113;27.591126
smt.mtx;blocked;;2;static;4;32;1.353852;2.791216;27.912155
smt.mtx;blocked;;2;static;4;64;1.310807;2.882877;28.828766
smt.mtx;blocked;;2;static;4;128;1.326766;2.848200;28.481996
smt.mtx;blocked;;2;static;4;256;1.334354;2.832002;28.320020
smt.mtx;blocked;;2;static;8;32;1.334295;2.832129;28.321285
smt.mtx;blocked;;2;static;8;64;1.314871;2.873966;28.739656
smt.mtx;blocked;;2;static;8;128;1.335684;2.829182;28.291822
smt.mtx;blocked;;2;static;8;256;1.313146;2.877740;28.777405
smt.mtx;blocked;;2;static;16;32;1.330210;2.840825;28.408254
smt.mtx;blocked;;2;static;16;64;1.382999;2.732391;27.323907
smt.mtx;blocked;;2;static;16;128;1.367250;2.763864;27.638638
smt.mtx;blocked;;2;static;16;256;1.356119;2.786550;27.865498
smt.mtx;blocked;;2;static;32;32;1.330847;2.839466;28.394656
smt.mtx;blocked;;2;static;32;64;1.393814;2.711190;27.111903
smt.mtx;blocked;;2;static;32;128;1.349412;2.800401;28.004007
smt.mtx;blocked;;2;static;32;256;1.684545;2.243273;22.432733
smt.mtx;blocked;;2;dynamic;0;32;1.418177;2.664614;26.646137
smt.mtx;blocked;;2;dynamic;0;64;1.379628;2.739068;27.390679
smt.mtx;blocked;;2;dynamic;0;128;1.321770;2.858964;28.589643
smt.mtx;blocked;;2;dynamic;0;256;1.307944;2.889187;28.891867
smt.mtx;blocked;;2;dynamic;1;32;1.416028;2.668659;26.686585
smt.mtx;blocked;;2;dynamic;1;64;1.394058;2.710716;27.107157
smt.mtx;blocked;;2;dynamic;1;128;1.335533;2.829502;28.295018
smt.mtx;blocked;;2;dynamic;1;256;1.325332;2.851282;28.512818
smt.mtx;blocked;;2;dynamic;4;32;1.350967;2.797177;27.971767
smt.mtx;blocked;;2;dynamic;4;64;1.309615;2.885501;28.855008
smt.mtx;blocked;;2;dynamic;4;128;1.324564;2.852934;28.529338
smt.mtx;blocked;;2;dynamic;4;256;1.342572;2.814667;28.146671
smt.mtx;blocked;;2;dynamic;8;32;1.336358;2.827755;28.277547
smt.mtx;blocked;;2;dynamic;8;64;1.398165;2.702753;27.027530
smt.mtx;blocked;;2;dynamic;8;128;1.334408;2.831887;28.318874
smt.mtx;blocked;;2;dynamic;8;256;1.358284;2.782110;27.821095
smt.mtx;blocked;;2;dynamic;16;32;1.285134;2.940467;29.404672
smt.mtx;blocked;;2;dynamic;16;64;1.407059;2.685669;26.856686
smt.mtx;blocked;;2;dynamic;16;128;1.305394;2.894830;28.948305
smt.mtx;blocked;;2;dynamic;16;256;1.410795;2.678556;26.785557
smt.mtx;blocked;;2;dynamic;32;32;1.304613;2.896562;28.965622
smt.mtx;blocked;;2;dynamic;32;64;1.336019;2.828472;28.284722
smt.mtx;blocked;;2;dynamic;32;128;1.342935;2.813906;28.139058
smt.mtx;blocked;;2;dynamic;32;256;1.601448;2.359673;23.596728
smt.mtx;blocked;;2;guided;0;32;1.317255;2.868764;28.687638
smt.mtx;blocked;;2;guided;0;64;1.288071;2.933762;29.337616
smt.mtx;blocked;;2;guided;0;128;1.330631;2.839927;28.399266
smt.mtx;blocked;;2;guided;0;256;1.196811;3.157469;31.574694
smt.mtx;blocked;;2;guided;1;32;1.201797;3.144369;31.443689
smt.mtx;blocked;;2;guided;1;64;1.221305;3.094145;30.941450
smt.mtx;blocked;;2;guided;1;128;1.267955;2.980307;29.803068
smt.mtx;blocked;;2;guided;1;256;1.231000;3.069776;30.697762
smt.mtx;blocked;;2;guided;4;32;1.233032;3.064717;30.647170
smt.mtx;blocked;;2;guided;4;64;1.257457;3.005188;30.051878
smt.mtx;blocked;;2;guided;4;128;1.238389;3.051460;30.514597
smt.mtx;blocked;;2;guided;4;256;1.226474;3.081105;30.811050
smt.mtx;blocked;;2;guided;8;32;1.205711;3.134163;31.341631
smt.mtx;blocked;;2;guided;8;64;1.244150;3.037330;30.373297
smt.mtx;blocked;;2;guided;8;128;1.218727;3.100690;31.006898
smt.mtx;blocked;;2;guided;8;256;1.261562;2.995409;29.954086
smt.mtx;blocked;;2;guided;16;32;1.275063;2.963693;29.636930
smt.mtx;blocked;;2;guided;16;64;1.268661;2.978648;29.786484
smt.mtx;blocked;;2;guided;16;128;1.311392;2.881591;28.815908
smt.mtx;blocked;;2;guided;16;256;1.265453;2.986198;29.861982
smt.mtx;blocked;;2;guided;32;32;1.284745;2.941358;29.413582
smt.mtx;blocked;;2;guided;32;64;1.295526;2.916881;29.168810
smt.mtx;blocked;;2;guided;32;128;1.267478;2.981428;29.814280
smt.mtx;blocked;;2;guided;32;256;1.247352;3.029533;30.295330
smt.mtx;blocked;;4;static;0;32;0.719599;5.251386;52.513855
smt.mtx;blocked;;4;static;0;64;0.674428;5.603106;56.031061
smt.mtx;blocked;;4;static;0;128;0.681752;5.542913;55.429131
smt.mtx;blocked;;4;static;0;256;0.674520;5.602348;56.023480
smt.mtx;blocked;;4;static;1;32;0.670806;5.633367;56.333670
smt.mtx;blocked;;4;static;1;64;0.680588;5.552394;55.523944
smt.mtx;blocked;;4;static;1;128;0.656893;5.752674;57.526740
smt.mtx;blocked;;4;static;1;256;0.701148;5.389581;53.895806
smt.mtx;blocked;;4;static;4;32;0.893943;4.227220;42.272202
smt.mtx;blocked;;4;static;4;64;0.647724;5.834114;58.341144
smt.mtx;blocked;;4;static;4;128;0.691030;5.468493;54.684935
smt.mtx;blocked;;4;static;4;256;0.730228;5.174953;51.749531
smt.mtx;blocked;;4;static;8;32;0.637567;5.927057;59.270570
smt.mtx;blocked;;4;static;8;64;0.659928;5.726224;57.262240
smt.mtx;blocked;;4;static;8;128;0.744114;5.078383;50.783825
smt.mtx;blocked;;4;static;8;256;0.739688;5.108767;51.087671
smt.mtx;blocked;;4;static;16;32;0.674933;5.598916;55.989156
smt.mtx;blocked;;4;static;16;64;0.715079;5.284584;52.845841
smt.mtx;blocked;;4;static;16;128;0.728335;5.188399;51.883993
